MUDr. Slávka Pastrňáková,https://www.znamylekar.cz/slavka-pastrnakova/zubar/olomouc,6,"Standardní webová aplikace (HTML, CSS, JavaScript) na platformě ZnamyLekar.cz","#333333, #007bff, #dee2e6","Hlavní slabinou je absence ceníku a zastaralé, konfliktní recenze pacientů, které snižují důvěryhodnost a transparentnost informací pro potenciální pacienty.",,,592,DELETE,,,,znamylekar.cz/slavka-pastrnakova/zubar/olomouc,592,,,,,,,,,
MY Dentica s.r.o.,https://www.mydentica.cz/,6,"WordPress, Elementor Pro, Essential Addons for Elementor","#FFFFFF, #007BFF, #333333","Kód neobsahuje aktivní odkaz pro telefonní číslo, což ztěžuje přímé volání, zejména z mobilních zařízení.",,,593,DELETE,,,,mydentica.cz,593,,,,,,,,,
Stomka S.r.o.,https://www.stomka.cz/,6,"Custom HTML/CSS, pravděpodobně generovaný CMS nebo frontend frameworkem kvůli struktuře DIV elementů",,"Hlavní slabinou je matoucí kombinace prominentního tlačítka pro objednání a oznámení o nepřijímání nových pacientů, což vytváří zmatek, a také silně textově orientovaný obsah bez vizuální podpory.",stomatologiekaspar@gmail.com,,594,DELETE,,,,stomka.cz,594,,,,,,,,,
MUDr. Milan Staněk - Zubní lékař,http://www.zubni-lekar-zlin.cz/,6,"Vlastní kód, bez rozpoznatelného CMS","#2E9E9E, #F26522, #FFFFFF",V horní části stránky se zobrazují nevykreslené hranaté závorky '[[' před textem o objednávání - rozbitý kód šablony.,,,595,DELETE,,,,zubni-lekar-zlin.cz,595,,,,,,,,,
Cigánková Vlasta MUDr.,https://www.znamylekar.cz/vlasta-cigankova/zubar/zlin,6,Web application framework,"#333333, #FFFFFF, #007BFF","Hlavní slabinou je absence klíčových informací jako ceník a online kalendář, společně s velmi protichůdnými a často kritickými recenzemi, které podkopávají důvěryhodnost profilu.",,,596,DELETE,,,,znamylekar.cz/vlasta-cigankova/zubar/zlin,596,,,,,,,,,
MDDr. Agáta Navláčilová s.r.o.,http://www.navlacilova.cz/,6,"Vlastní kód, bez rozpoznatelného CMS","#A8CFF0, #FFFFFF, #444444","Mezi jednotlivými sekcemi jsou obrovské prázdné mezery (stovky pixelů), takže obsah působí velmi řídce.",ordinacenavlacilova51@gmail.com,,597,DELETE,,,,navlacilova.cz,597,,,,,,,,,
MUDr. Mária Frnková,https://www.znamylekar.cz/maria-frnkova/zubar/zlin,6,"HTML5, dynamicky generovaný obsah s použitím moderního frontend frameworku (např. React) a CSS modulů.","#FFFFFF, #212529, #0A64B9","Hlavní slabinou je absence vlastního brandingu a klíčových informací jako ceník a zkušenosti, což snižuje osobní a informační hodnotu pro potenciální pacienty.",,,598,DELETE,,,,znamylekar.cz/maria-frnkova/zubar/zlin,598,,,,,,,,,
JIRDENT s.r.o. - MDDr. Zdeňka Filáková,https://www.zubnilekarkazlin.cz/,6,WordPress s Divi Builderem,,"The HTML reveals a generic, bloated structure typical of a page builder, lacking a distinct visual identity and engaging content presentation suitable for a professional dental practice, and contains an unprofessional remnant text 'elegant themes coupon'.",filakova.z@email.cz,,599,DELETE,,,,zubnilekarkazlin.cz,599,,,,,,,,,
Dentální centrum Moravec,http://www.moravecdent.cz/,6,"Vlastní kód, bez rozpoznatelného CMS","#1FADAD, #7B2D8E, #FFFFFF",V hlavičce stránky je pravopisná chyba 'NEPŘÍJMÁME' místo správného 'NEPŘIJÍMÁME'.,moravecdent@seznam.cz,,600,DELETE,,,,moravecdent.cz,600,,,,,,,,,
Dami smile s.r.o,https://www.dami-smile.cz/,6,"WordPress, Nowadays Theme, Gutenberg/Page Builder, Swiper.js, Font Awesome, jQuery","#007BFF, #20C997, #343A40","HTML kód je nadměrně rozsáhlý s mnoha generickými a prázdnými `div` elementy, postrádá sémantickou strukturu v klíčových oblastech a neefektivně implementuje obrázky, což snižuje čitelnost, udržitelnost a přístupnost.",ordinace@dami-smile.cz,,601,DELETE,,,,dami-smile.cz,601,,,,,,,,,
Dentální hygiena Daniela Raková DiS.,http://www.dentalkadaniela.cz/,6,WordPress + Elementor 3.33.6,"#FAE1CC, #B8956A, #FFFFFF",Web je jen jednostránkový bez menu a chybí informace o ceníku či ordinačních hodinách.,daniela.rakova.dh@gmail.com,,602,DELETE,,,,dentalkadaniela.cz,602,,,,,,,,,
Karvinská hornická nemocnice a.s.,https://www.khn.cz/,6,Bootstrap,"#003366, #007BFF, #333333","HTML kód je nepřehledný s mnoha zakomentovanými bloky a nedokončenými navigačními prvky (např. '-->'), což naznačuje špatnou údržbu kódu a potenciální problémy při dalším rozvoji.",info@khn.agel.cz,,603,DELETE,,,,khn.cz,603,,,,,,,,,
MUDr.Eva Kvíčalová,https://www.znamylekar.cz/eva-kvicalova/zubar/prostejov,6,ZnamyLekar.cz platform,"#0d6efd, #212529, #6c757d","The main weakness is the absence of crucial practical information such as current pricing and an active online booking calendar, which hinders patient decision-making and makes the profile feel outdated.",,,604,DELETE,,,,znamylekar.cz/eva-kvicalova/zubar/prostejov,604,,,,,,,,,
MUDr. Radomíra Ševčíková,https://oteviracka.cz/detail/mudr-radomira-sevcikova-blansko-sadova-zubni-ordinace/,6,"HTML5, CSS3","#000000, #FFFFFF, #0000FF","The main weakness is its stark, text-only design lacking any visual branding or interactive elements crucial for engaging potential patients.",sevcikovar@seznam.cz,,605,DELETE,,,,oteviracka.cz/detail/mudr-radomira-sevcikova-blansko-sadova-zubni-ordinace,605,,,,,,,,,
MUDr. Irena Vrtělová,https://www.znamylekar.cz/irena-vrtelova/zubar/blansko,6,Platform-specific server-side rendered HTML with traditional CSS/JS,"#007bff, #343a40, #FFD700","The HTML kód je nadměrně rozvláčný a hluboce zanořený, což negativně ovlivňuje udržovatelnost, potenciální výkon a přístupnost.",,,606,DELETE,,,,znamylekar.cz/irena-vrtelova/zubar/blansko,606,,,,,,,,,
ORTOPEK - ortodoncie MUDr. Honzírková,https://rovnatkablansko.cz/,6,WordPress,,"HTML kód trpí nadměrným používáním generických div elementů, hlubokým zanořením a nedostatkem sémantické struktury, což komplikuje jeho čitelnost a údržbu.",,,607,DELETE,,,,rovnatkablansko.cz,607,,,,,,,,,
Stomatologická ordinace - MUDr. Radka Smažíková,https://radkasmazikova.wixsite.com/mudr,6,Wix,"#000000, #FFFFFF, #0000EE","The main weakness is the purely textual and unengaging presentation of critical information, lacking modern visual design for patient engagement.",,,608,DELETE,,,,radkasmazikova.wixsite.com/mudr,608,,,,,,,,,
Ordinace Gregora s.r.o.,https://www.ordinacegregora.cz/,6,Google Sites,,"The website's reliance on Google Sites severely limits design customization, visual engagement through images or video, and advanced interactive features.",,,609,DELETE,,,,ordinacegregora.cz,609,,,,,,,,,
NoKa Dental Klinik spol. s r.o.,https://www.nokadental.cz/,6,WordPress (s Gutenberg editorem),"#0c82d0, #333333, #FFFFFF","HTML kód je extrémně rozvláčný, má hlubokou vnořenou strukturu s mnoha generickými a prázdnými divy, což ztěžuje čitelnost a údržbu.",ordinace@nokadental.cz,,610,DELETE,,,,nokadental.cz,610,,,,,,,,,
MUDr. Vlasta Havlíčková,https://www.znamylekar.cz/vlasta-havlickova/zubar/ceske-budejovice,6,"Moderní webová platforma s komponentovou architekturou (pravděpodobně JavaScript framework jako React, Vue nebo Angular)","#00B3BB, #333333, #F5F5F5, #FFFFFF","Hlavní slabinou je absence klíčových informací pro pacienty, jako je podrobný ceník služeb a aktivní online kalendář pro objednávání.",,,611,DELETE,,,,znamylekar.cz/vlasta-havlickova/zubar/ceske-budejovice,611,,,,,,,,,
MUDr.Štěpán Jankovský,https://www.znamylekar.cz/stepan-jankovsky/zubar/ceske-budejovice,6,"HTML5, CSS, JavaScript","#007bff, #333333, #ffffff","Hlavní slabinou je absence ceníku služeb, což je pro potenciální pacienty klíčová informace, a negativní recenze ohledně cen a komunikace tuto slabinu dále zdůrazňují.",,,612,DELETE,,,,znamylekar.cz/stepan-jankovsky/zubar/ceske-budejovice,612,,,,,,,,,
Zubní ordinace Dentvita,https://www.google.com/aclk?sa=L&ai=DChsSEwiTqqPn1NaVAxWZc0cBHa8vDd4YACICCAEQCRoCcXU&co=1&ase=2&gclid=Cj0KCQjwguLSBhDLARIsAH-yPrHb1yZSuuS2HWwGsUcTr5tafMZABZFhEPoxlOyLW3lFVRVYMLZJTiMaAl-sEALw_wcB&cid=CAASuwHkaCBDkIvpKipAWHQqL5ZFljUKCe3X1F2DpjxncWhxSh0YPXyeisgLFUTWFyb-VgU4xh2W2GD6M7HsDgEHenXjebYTkfn5LjBH07HCT592ycPpIu1df4S8OfuWqvZ2RJrE9RY7AJ0crzz6dXARj5S6VX9MK-OMaaZx11dqvyy9KGq2R9Clxo9ZcA_1EVBlKFqwqHsuKNYJzkH10zGaSfzm6Kyio-ch_uYbUBGWqiE8CAW1EcW-jjGKL-Dn&cce=2&category=acrcp_v1_32&sig=AOD64_3QnuAyxTZt4zw_EK9WruHkV3rekA&adurl&q&ctype=99&nis=6,6,WordPress a Elementor,"#0056B3, #FFFFFF, #333333","Hlavní slabinou je nadměrná redundance a složitost HTML kódu, zejména v navigačních prvcích, což indikuje neoptimální výstup z page builderu.",,,613,DELETE,,,,google.com/aclk?sa=l&ai=dchssewitqqpn1navaxwzc0cbha8vdd4yaciccaeqcroccxu&co=1&ase=2&gclid=cj0kcqjwgulsbhdlarisah-yprhb1yzsuus2hwwgsuctr5tafmzabzfhepoxloylw3lfvrvymlzjtimaal-sealw_wcb&cid=caasuwhkacbdkivpkipawhqql5zfljukce3x1f2dpjxncwhxsh0ypxyeisglfutwfyb-vgu4xh2w2gd6m7hsdgehenxjebytkfn5ljbh07hct592ycppiu1df4s8ofuwqvz2rjre9ry7aj0crzz6dxarj5s6vx9mk-omaazx11dqvyy9kgq2r9clxo9zca_1evblkfqwqhsuknyjzkh10zgasfzm6kyio-ch_uybubgwqie8caw1ecw-jjgkl-dn&cce=2&category=acrcp_v1_32&sig=aod64_3qnuayxtzt4zw_ek9wruhkv3reka&adurl&q&ctype=99&nis=6,613,,,,,,,,,
Élyseé Dental Clinique,https://elyseedental.cz/,6,WordPress,"#1E3A8A, #3B82F6, #FFFFFF","HTML kód je nadměrně složitý a obsahuje mnoho zbytečných nebo prázdných elementů, což zhoršuje čitelnost a údržbu.",info@elyseedental.cz,,614,DELETE,,,,elyseedental.cz,614,,,,,,,,,
Zubní ordinace MDDr. Michaela Baránková,http://www.silesiandentist.cz/,5,"Drupal 7 (modul jquery_update, cesta sites/all/modules)","#4FA8DC, #5BB8E8, #333333","Běží na Drupalu 7, jehož podpora skončila v lednu 2025 - vizuálně čisté, ale technologicky zastaralé a zranitelné",ordinace@silesiandentist.cz,,615,DELETE,,,,silesiandentist.cz,615,,,,,,,,,
OLDENT - ZUBNÍ ORDINACE,http://www.oldent.cz/,5,"WordPress 5.7, šablona Mesmerize","#3A7BD5, #2F6FB0, #FFFFFF",Web běží na zastaralé verzi WordPress 5.7 (z roku 2021) bez viditelných aktualizací - bezpečnostní riziko i přes moderní vizuál,info@oldent.cz,,616,DELETE,,,,oldent.cz,616,,,,,,,,,
Stomatologická ambulance Komenského s.r.o.,http://stomako.cz/,5,WordPress 5.5.3 (z roku 2020),"#5A9E1F, #1F2937, #FFFFFF","Běží na WordPressu verze 5.5.3 z roku 2020, roky bez aktualizace jádra - výrazné bezpečnostní riziko",stomako@seznam.cz,,617,DELETE,,,,stomako.cz,617,,,,,,,,,
GastaDent s.r.o.,http://www.gastadent.cz/,5,Google Sites (bezplatný webový builder),"#B0B0B0, #2A7B93, #FFFFFF","Web je vytvořen pomocí bezplatného Google Sites - genericky vypadá, omezené možnosti brandingu i SEO",ordinace@gastadent.cz,,618,DELETE,,,,gastadent.cz,618,,,,,,,,,
Exlerová Ivana MUDr.,http://zubarkaolomouc.cz/,5,WordPress 5.3.2 (z roku 2019),"#29C4D6, #2B2B2B, #FFFFFF","WordPress jádro verze 5.3.2 je z roku 2019 - roky bez aktualizace, vážné bezpečnostní riziko i přes kreativní design",zubkubinek@seznam.cz,,619,DELETE,,,,zubarkaolomouc.cz,619,,,,,,,,,
Zubařská školka,http://www.zubarskaskolka.cz/,5,WordPress 7.0.2,"#FFFFFF, #FF6B4A, #1A1A1A","vodní hero obrázek se vůbec nenačítá a zůstává jako šedá plocha, což kazí první dojem z jinak moderního designu.",info@zubarskaskolka.cz,,620,DELETE,,,,zubarskaskolka.cz,620,,,,,,,,,
Zubní centrum Jasenský s.r.o.,http://www.jasensky.eu/,5,WordPress 6.8.5 + Elementor,"#E8F5E0, #1B2A3A, #2E7D32",Uvodni fotka (zena lezici v trave) tematicky nesouvisi se stomatologii a nepusobi duveryhodne.,mddr.jasensky@gmail.com,,621,DELETE,,,,jasensky.eu,621,,,,,,,,,
Dental surgery Teradent Ltd. - MuDr. Tereza Žáková,http://www.teradent.cz/,5,WordPress + Elementor 3.14.0,"#E8998D, #FFFFFF, #333333","vodní fotka v hero sekci má rušivý půltónový efekt, který ji dělá pixelovanou a méně profesionální.",info@teradent.cz,,622,DELETE,,,,teradent.cz,622,,,,,,,,,
Stomatologická ordinace MDDr. Jakub Turčan,http://www.ordinaceunabrezi.cz/,5,WordPress 5.6.17,"#D9CBC0, #2B3138, #FFFFFF","Jádro WordPressu (5.6.17) je výrazně zastaralé, což je bezpečnostní riziko.",ordinaceunabrezi@gmail.com,,623,DELETE,,,,ordinaceunabrezi.cz,623,,,,,,,,,
Jiřina Urbanová - Dentální hygiena,https://www.zubyzlin.cz/,5,Standardní HTML/CSS,,"Hlavní slabina webu spočívá v extrémně složité a neefektivní HTML struktuře s hlubokým zanořením prvků, nedostatečné přístupnosti (chybí alt atributy u obrázků) a kriticky chybějících konkrétních cenách u většiny služeb.",zubyzlin@seznam.cz,,624,DELETE,,,,zubyzlin.cz,624,,,,,,,,,
MUDr. Vladimíra Krátká,http://www.vladimirakratka.cz/,5,"Vlastní kód, bez rozpoznatelného CMS","#2ECC71, #FFFFFF, #333333","Web postrádá jakékoliv fotografie ordinace či týmu, působí proto neosobně a generičky.",info@vladimirakratka.cz,,625,DELETE,,,,vladimirakratka.cz,625,,,,,,,,,
Gemini oční klinika - ZLÍN,http://www.gemini.cz/,5,WordPress (All in One SEO 4.9.6.2),"#2E9B8F, #F5A623, #FFFFFF","Sekce 'Nabízené zákroky' na úvodní stránce je zcela prázdná - nadpis je zobrazen, ale obsah pod ním chybí.",,,626,DELETE,,,,gemini.cz,626,,,,,,,,,
Moravia Dent spol. s r.o.,http://www.moraviadent.cz/,5,Joomla!,"#1A1A1A, #FFFFFF, #E67E22","vodní stránka obsahuje jen jeden odstavec textu a jednu malou fotografii, zbytek je prázdný bílý prostor.",moraviadent@gmail.com,,627,DELETE,,,,moraviadent.cz,627,,,,,,,,,
Reflexdent,http://www.reflexdent.cz/kontakt.html,5,"Vlastni web (agentura Fresh Idea, bez CMS)","#4A7FB5, #FFFFFF, #E85D2F","Chybi online objednavkovy system, kontakt je jen telefonicky nebo pres jednoduchy formular.",info@reflexdent.cz,,628,DELETE,,,,reflexdent.cz/kontakt.html,628,,,,,,,,,
Novadent s.r.o.,http://www.novadent-havirov.cz/,5,"Vlastni web (custom, bez CMS signatur)","#6FBE44, #2D5FA6, #FFFFFF","Hlavni stranka hned oznamuje, ze ordinace nove pacienty neprijima, coz znemoznuje konverzi z webu.",novadent@centrum.cz,,629,DELETE,,,,novadent-havirov.cz,629,,,,,,,,,
MDDr. Marek Kadlubiec,http://www.makadent.cz/,5,WordPress 7.0.1,"#333333, #2D6E8E, #C9A227","Uvodni obrazovka je z velke casti prazdna bila plocha, hlavni menu a obsah jsou schovane az dole.",denthyg.galacova@gmail.com,,630,DELETE,,,,makadent.cz,630,,,,,,,,,
"HELIODENT, s.r.o.",http://www.heliodent.cz/,5,Joomla,"#8FC93A, #16394D, #FFFFFF","Sekce Aktuality je prazdna, system sam hlasi, ze v ni nejsou zadne clanky, coz pusobi neudrzovane.",heliodent@centrum.cz,,631,DELETE,,,,heliodent.cz,631,,,,,,,,,
RTdent,http://www.rtdent.cz/,5,Webnode 2,"#C9A876, #333333, #FFFFFF","V kodu sablony zustal zapomenuty placeholder e-mail vedle skutecneho kontaktu, coz pusobi neprofesionalne.",rtdent@email.cz,,632,DELETE,,,,rtdent.cz,632,,,,,,,,,
MDDr.. Gottwaldová Jana,https://www.dente.cz/,5,Webnode,"#333333, #FFFFFF, #007BFF","Hlavní slabinou webu je příliš komplexní a nadměrně zanořená HTML struktura, která snižuje čitelnost kódu, sémantickou hodnotu a potenciálně i výkon.",info@dente.cz,,633,DELETE,,,,dente.cz,633,,,,,,,,,
Stomatologie Matas - MDDr. Tomáš Matas,https://www.stomatologie-matas.cz/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14270425668555268877,5,"Website builder (např. Wix, Squarespace)","#000000, #FFFFFF, #4A90E2","Hlavní slabinou je nadměrně verbózní a často prázdná HTML struktura s mnoha zbytečnými div prvky, spolu s chybějícími klíčovými meta tagy (charset, viewport), což negativně ovlivňuje výkon a optimalizaci pro mobilní zařízení.",info@stomatologie-matas.cz,,634,DELETE,,,,stomatologie-matas.cz/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14270425668555268877,634,,,,,,,,,
"Stomatochirurgické a implantologické centrum Olomouc, spol. s r.o.",https://stomchircentrum.cz/,4,WordPress with Divi Theme,"#000000, #FFFFFF, #0000FF","The website uses an overly verbose and non-semantic HTML structure, characteristic of a page builder, which can negatively impact SEO, accessibility, and overall code maintainability.",recepce@stomchircentrum.cz,,635,DELETE,,,,stomchircentrum.cz,635,,,,,,,,,
MDDr. Petra Vejrostová - zubní ordinace,http://www.petravejrostova.cz/,4,"WordPress, vlastní šablona + Slider Revolution (nefunkční slider)","#1B8A8F, #6FBF44, #1F6FBF",Hlavní hero sekce (Slider Revolution) se nenačte a zůstává prázdná - stejný technický problém jako u libento.cz,info@petravejrostova.cz,,636,DELETE,,,,petravejrostova.cz,636,,,,,,,,,
MDDr. Eva Mozoľová,https://www.emdental.cz/,4,WordPress (s Elementor a Gutenberg bloky),"#007BFF, #FFFFFF, #333333","HTML kód je silně zaneřáděný a málo sémantický kvůli nadměrnému používání divů a duplicitnímu obsahu, což zhoršuje čitelnost, udržitelnost a přístupnost.",mozolova@emdental.cz,,637,DELETE,,,,emdental.cz,637,,,,,,,,,
MDDr. Roman Zemánek,https://www.romanzemanek.cz/kontakt/,4,Webnode,"#000000, #FFFFFF, #EEEEEE","Hlavní slabinou je nadměrně generický a neoptimální HTML kód s nedostatkem sémantické struktury, což zhoršuje čitelnost, udržitelnost a potenciálně SEO.",zemanekromann@email.cz,,638,DELETE,,,,romanzemanek.cz/kontakt,638,,,,,,,,,
perfect teeth s.r.o.,https://perfect-teeth.cz/,4,"Pravděpodobně postaveno pomocí drag-and-drop page builderu (např. WordPress s Elementorem/Divi), vzhledem k velkému množství prázdných a hluboce zanořených divů; součástí je i cookie consent modul.",,"Hlavní slabinou je extrémně neuspořádaná a nesémantická HTML struktura plná zbytečných divů, která komplikuje údržbu a efektivní redesign bez kompletního přepracování kódu.",olomouc@perfect-teeth.cz,,639,DELETE,,,,perfect-teeth.cz,639,,,,,,,,,
Zuboland s.r.o.,http://zuboland.cz/,4,WordPress 4.9.26 (zastaralé jádro),"#0B2E5C, #C9A250, #2E7FD6","Jádro WordPressu (4.9.26) je silně zastaralé a nezáplatované, což je bezpečnostní riziko i přes hezký vizuál.",olomouc@zuboland.cz,,640,DELETE,,,,zuboland.cz,640,,,,,,,,,
Zubní ordinace Zlín s.r.o.,http://www.zubnizlin.cz/,4,WordPress 6.8.1 + Elementor,"#1D3557, #D32F2F, #FFFFFF","Title stránky je extrémně dlouhý a obsahuje celou marketingovou větu, což škodí SEO i čitelnosti v záložce prohlížeče.",ordinace@zubnizlin.cz,,641,DELETE,,,,zubnizlin.cz,641,,,,,,,,,
Medifis Clinic,http://www.medifis.cz/,4,WordPress 7.0.2,"#6B4226, #F5F0E8, #2E5C6E","Při prvním načtení se stránka na chvíli zobrazuje prázdná bílá, než se dotáhnou velké obrázky a fonty.",recepce@medifis.cz,,642,DELETE,,,,medifis.cz,642,,,,,,,,,
Mddr. Eva Huťová,http://www.zubarkazlin.cz/,4,"Vlastní kód, bez rozpoznatelného CMS","#F5E642, #1A1A1A, #FFFFFF","Cookie lišta ve spodní části zakrývá nadpis další sekce ('Naše služby'), což narušuje vizuální hierarchii stránky.",,,643,DELETE,,,,zubarkazlin.cz,643,,,,,,,,,
Dětská zubní ordinace Zlín,http://www.detskezoubky.cz/,4,WordPress (Divi 4.27.7),"#4FBEC4, #FFFFFF, #333333","V sekci 'O nás' zůstává velká prázdná plocha vedle textu, obsah nevyplňuje šířku sekce.",info@edentordinace.cz,,644,DELETE,,,,detskezoubky.cz,644,,,,,,,,,
Poliklinika Karviná,http://www.poliklinikavkarvine.cz/,4,Redakcni system mesta Karvina,"#E2231A, #FFFFFF, #2E2E2E","Stranka prezentuje celou polikliniku obecne, chybi samostatna podstranka pro zubni ordinace.",poliklinika@karvina.cz,,645,DELETE,,,,poliklinikavkarvine.cz,645,,,,,,,,,
MUDr. Kubíček Bohdan - Klinika U stromovky,http://www.bkimplant.cz/,4,WordPress (bez Elementor signatur),"#7CB342, #8B2E2E, #FFFFFF","Velke prazdne plochy v horni casti hlavni stranky nejsou dobre vyuzite, hero sekce pusobi opticky prazdne.",bkimplant@seznam.cz,,646,DELETE,,,,bkimplant.cz,646,,,,,,,,,
MDDr. Lucie Stejskalová,https://luciestejskalova.cz/,4,"WordPress, GeneratePress","#333333, #0073aa, #FFFFFF","Hlavní slabinou je staticky spravovaný časově citlivý obsah, který rychle zastarává, a duplicitní vstupní pole v kontaktním formuláři.",zubar@luciestejskalova.cz,,647,DELETE,,,,luciestejskalova.cz,647,,,,,,,,,
Poliklinika Kuřim Medex - K S.r.o.,https://www.poliklinikakurim.cz/,4,"HTML, CSS, JavaScript (StaWEBnice)","#3498db, #333333, #f8f8f8","Zastaralá a nesémantická HTML struktura bez podpory responzivního designu, což vede k neoptimální uživatelské zkušenosti, zejména na mobilních zařízeních.",,,648,DELETE,,,,poliklinikakurim.cz,648,,,,,,,,,
MACE restaurant,https://macerestaurant.cz/,4,WordPress (s page builderem),"#333333, #8B0000, #F8F8F8","Hlavní slabinou je extrémně přebujelá a nesémantická HTML struktura, která snižuje čitelnost kódu, výkon a dostupnost.",,,649,DELETE,,,,macerestaurant.cz,649,,,,,,,,,
Houdek Dent,https://www.houdekdent.cz/,4,Website builder (likely Webnode or similar),"#FFFFFF, #000000, #F0F0F0","The highly nested and non-semantic HTML structure, likely generated by a website builder, negatively impacts maintainability, performance, and accessibility.",,,650,DELETE,,,,houdekdent.cz,650,,,,,,,,,
Zubní Lékař Kovaříková Eva MUDr.,https://www.znamylekar.cz/eva-kovarikova/zubar/ceske-budejovice,4,"HTML, CSS, JavaScript (platforma ZnamyLekar.cz)","#333333, #007bff, #28a745","Primární slabinou je nedostatek informací o službách (ceník) a praxi lékaře v kombinaci s převážně negativními recenzemi, což snižuje důvěryhodnost profilu.",,,651,DELETE,,,,znamylekar.cz/eva-kovarikova/zubar/ceske-budejovice,651,,,,,,,,,
Orapex S.r.o.,https://www.orapex.cz/,4,Webnode,"#ffffff, #000000, #007bff","The primary weakness is the heavily bloated and unsemantic HTML structure, generated by a website builder, which negatively impacts maintainability, accessibility, and potentially SEO.",orapex@seznam.cz,,652,DELETE,,,,orapex.cz,652,,,,,,,,,
LIBENTO - Stomatologické centrum,http://www.libento.cz/,3,"WordPress 6.0.12, WPBakery Page Builder + Slider Revolution (nefunkční slider)","#A9803D, #FFFFFF, #4A3B2A",Hlavní hero sekce (Slider Revolution) se vůbec nenačte a zůstává jako prázdná šedá plocha - zásadní viditelná chyba na úvodní stránce,recepce@libento.cz,,653,DELETE,,,,libento.cz,653,,,,,,,,,
CENTRUM ZUBNÍ MEDICÍNY s. r. o.,https://www.dentaldesign.cz/,3,"Website Builder (e.g., Wix-like)","#000000, #FFFFFF","The main weakness is the severe lack of meaningful content regarding dental services, doctor profiles, or any visual elements, making the page uninformative for potential clients.",info@dentaldesign.cz,,654,DELETE,,,,dentaldesign.cz,654,,,,,,,,,
Dental Sphere,https://www.dentalsphere.cz/,3,WordPress s Divi Builderem,"#333333, #FFFFFF, #007BFF","Hlavní slabinou je vysoce verbose a nesémantická HTML struktura, která je výsledkem silné závislosti na page builderu, což negativně ovlivňuje udržitelnost, výkon a optimalizaci pro vyhledávače.",recepce@dentalsphere.cz,,655,DELETE,,,,dentalsphere.cz,655,,,,,,,,,
Ordinace Velký s.r.o.,http://www.ordinacevelky.cz/,3,"Vlastní kód bez CMS (jQuery 1.10.2 z r. 2013, žádný redakční systém)","#12587a, #17b1df, #e6238f",Web není responzivní pro mobily (chybí meta viewport) a technologie jsou přes 10 let zastaralé,info@ordinacevelky.cz,,656,DELETE,,,,ordinacevelky.cz,656,,,,,,,,,
BRAZDA DENTAL s.r.o.,https://brazdadental.cz/,3,Static HTML,,"Absence jakéhokoli CSS a JavaScriptu vede k vizuálně zastaralému, nestrukturovanému a pravděpodobně nereagujícímu webu s velmi špatnou uživatelskou zkušeností a údržbou.",brazdadental@email.cz,,657,DELETE,,,,brazdadental.cz,657,,,,,,,,,
Zubní praxe MUDr. Nevrlá,https://www.zubolomouc.cz/,3,WordPress (s vysokou pravděpodobností s page builderem nebo složitou šablonou),"#0056b3, #333333, #f8f9fa","HTML kód je extrémně verbose, repetitivní a hluboce zanořený, což negativně ovlivňuje rychlost načítání, čitelnost, SEO a celkovou udržitelnost.",nevrla.jitka@seznam.cz,,658,DELETE,,,,zubolomouc.cz,658,,,,,,,,,
MUDr. Josef Bazala,https://www.znamylekar.cz/josef-bazala/zubar/olomouc,3,"Standard web stack (HTML, CSS, JS) on ZnamyLekar.cz platform","#007bff, #343a40, #f8f9fa","The HTML structure is excessively nested with generic div elements, significantly impacting readability, maintainability, and semantic understanding for modern web development.",,,659,DELETE,,,,znamylekar.cz/josef-bazala/zubar/olomouc,659,,,,,,,,,
"GUM care, s. r. o.",http://gumcare.cz/,3,Vlastní/starý webový systém (žádný známý CMS),"#29ABE2, #C0000F, #FFFFFF",Vizuálně zastaralý design z přelomu 2000/2010 s genericko fotografií a nepřehlednou červenou výstražnou sekcí,,,660,DELETE,,,,gumcare.cz,660,,,,,,,,,
MUDr. Erik Beisl,https://oteviracka.cz/detail/mudr-erik-beisl-olomouc-trida-kosmonautu-zubni-ordinace/,3,Raw HTML,"#000000, #FFFFFF, #0000EE","The primary weakness is the complete absence of modern design and styling, making the website visually unappealing and outdated.",,,661,DELETE,,,,oteviracka.cz/detail/mudr-erik-beisl-olomouc-trida-kosmonautu-zubni-ordinace,661,,,,,,,,,
Zubní lékař,http://www.zubarkaolomouc.cz/,3,WordPress 5.3.2 (zastaralé jádro),"#29ABE2, #FFFFFF, #222222","Jádro WordPressu (5.3.2) je zastaralé, což je bezpečnostní riziko navzdory modernímu designu.",zubkubinek@seznam.cz,,662,DELETE,,,,zubarkaolomouc.cz,619,,,,,,,,,
MUDr. Petra Loníková - SanaDental s.r.o.,https://sanadental.cz/,3,"HTML5, CSS, a JavaScript; pravděpodobně na starším proprietárním systému FineNet nebo statický web s vlastní implementací.","#333333, #007BFF, #DC3545","Hlavní slabinou webu je použití zastaralých tabulek pro rozložení obsahu, což vážně narušuje responzivitu, přístupnost a sémantiku.",,,663,DELETE,,,,sanadental.cz,663,,,,,,,,,
